item_id,unique_buyers,purchase_count,total_units,avg_price
7235000011,5,14,23,1.67
85658400335,6,14,19,5.75
7003860558,4,14,14,10.76
7373100328,5,14,18,2.59
20405000000,11,14,14,4.99
7003859149,6,14,26,1.7
2700050014,7,14,29,1.8
61126900270,6,14,27,3.43
20050000000,10,14,16,0.97
3620001369,9,14,24,2.83
7539103142,6,14,15,3.41
4600081101,11,14,14,3.01
81162002198,2,14,17,3.88
20035000000,9,14,15,5.6
4800000066,6,14,17,3.6
7003831395,6,14,15,3.31
4900055769,4,14,15,1.2
2754100005,9,14,16,0.63
85190900854,1,14,16,1.49
2100062679,7,14,15,5.49
2840000024,6,14,18,3.59
75166677155,10,14,16,2.98
3400000244,8,14,15,1.45
2100060269,6,14,16,7.38
2840007098,7,14,15,4.51
4790030319,6,14,14,3.31
5189600962,8,14,42,1.01
5190001601,8,14,14,7.04
7294571588,6,14,14,4.45
7003858458,11,14,14,4.02
85998706096,6,14,15,5.82
5190001603,7,14,14,7.22
7003835000,6,14,16,1.24
7003858802,6,14,18,2.44
2100005535,10,14,18,2.94
20092800000,8,14,23,7.31
5040074027,7,14,15,3.99
7003830702,12,14,19,1.86
7111719038,5,14,15,4.25
7800000315,3,14,14,0.94
7189962427,11,14,16,6.0
7142909849,3,14,16,2.89
9990010087,8,14,20,1.6
7050500001,5,14,15,4.34
7003860926,11,14,19,2.3
1312000286,7,14,15,4.98
4000000263,6,14,14,2.53
7218063811,6,14,17,4.91
7218063810,3,14,14,6.47
7192156420,1,14,15,6.05
1200010798,3,14,14,11.99
7003864611,9,14,14,7.32
7003864222,9,14,14,5.13
7206000489,6,14,29,0.91
7003862217,12,14,18,1.36
7003861703,9,14,16,2.26
19600570833,9,14,16,4.57
7003861206,8,14,14,1.87
1960092301,9,14,15,6.92
1200017077,2,14,14,7.0
7960606534,8,14,14,1.99
1200001879,6,14,15,7.22
7111719305,8,14,14,6.22
7110000465,11,14,15,3.71
7100702309,7,14,14,6.14
1070080722,9,14,20,1.41
1128400342,5,14,26,0.78
7100703172,7,14,16,5.98
7100730679,6,14,23,4.85
4240024499,7,13,13,5.04
7003863511,7,13,13,1.82
2100000192,4,13,21,2.93
7003836271,4,13,13,5.06
7003863851,6,13,16,2.39
4688,8,13,15,1.75
2100002688,8,13,13,4.95
7003864525,5,13,14,1.79
7267400303,6,13,16,4.34
4690000171,9,13,17,1.63
7003835151,8,13,13,4.37
7003835016,6,13,19,2.65
7003834922,8,13,25,1.23
7671300004,5,13,15,4.97
7003836529,5,13,20,3.04
3400000312,8,13,13,4.67
7003836552,7,13,16,2.77
20092600000,10,13,13,16.61
74938490367,8,13,24,1.7
74938490394,6,13,19,1.71
20065900000,2,13,20,5.99
4470001903,4,13,13,6.14
7003861718,10,13,14,3.06
3469512286,8,13,24,3.83
88331509026,5,13,13,1.36
4100002802,2,13,22,1.72
4800126504,5,13,13,3.99
4530000549,9,13,13,3.13
4593,8,13,17,1.58
7778200797,7,13,19,5.74
1800000401,8,13,19,3.43
3760039885,13,13,13,4.67
7003862937,10,13,14,3.99
4660000570,7,13,13,3.22
2100064469,7,13,16,3.41
7003834839,6,13,31,1.69
60069900154,11,13,15,1.76
7003865484,7,13,13,2.73
66529000118,9,13,18,3.29
7585600110,5,13,20,6.65
81597001025,9,13,13,4.4
1128400346,4,13,25,0.96
2700041901,9,13,15,1.61
5100002421,8,13,17,1.54
4100002263,8,13,22,2.01
1270000002,8,13,18,1.43
1258757034,8,13,14,2.28
2781500123,8,13,16,2.29
1200080998,6,13,15,5.68
84259513495,5,13,15,2.77
3010010057,9,13,15,3.28
61126932121,4,13,16,3.49
OPEN DEPT 129,5,13,15,0.0
5963500195,10,13,14,2.48
2840000088,10,13,14,3.6
3100010103,9,13,27,1.35
2515500035,3,13,23,4.57
7003830853,9,13,13,1.9
9163600002,8,13,14,5.27
4171623215,1,13,16,6.98
7003834170,6,13,13,1.35
4900001465,8,13,13,11.07
2840052846,6,13,14,5.03
4900003012,2,13,13,7.21
9147596000,3,13,13,4.29
81032601390,6,13,13,5.63
4330137000,7,13,13,6.02
4900056072,3,13,13,2.49
4900005341,1,13,14,2.09
7294561309,6,13,16,3.25
4100002270,2,13,30,2.02
2840051773,5,13,13,7.29
7800003091,5,13,15,1.59
84037090008,5,13,15,2.88
2430004156,8,13,17,3.16
2400016302,9,13,19,1.52
7225000723,8,13,21,0.88
20021300000,7,13,19,16.87
20030700000,7,13,15,9.71
4430010632,9,13,15,2.29
88810911061,7,13,15,4.15
3620000440,4,13,23,3.22
81515402000,3,12,16,2.39
7003834706,6,12,12,4.0
3760016095,9,12,14,5.26
2670012915,6,12,12,3.24
9451400705,2,12,12,10.6
7003834645,5,12,19,1.54
20043100000,7,12,15,18.36
2100077436,5,12,12,6.82
2560000521,1,12,24,2.77
7020083812,7,12,12,4.39
1330055539,5,12,15,2.19
4017,10,12,12,1.46
2515505704,3,12,13,4.61
7590000530,7,12,14,4.29
7003865342,4,12,14,1.65
4300095543,7,12,32,0.54
7007781131,4,12,13,3.81
4470003099,8,12,12,4.32
4200015412,3,12,14,4.37
3800040290,7,12,12,3.77
7003834980,8,12,28,1.12
89880646058,6,12,21,1.16
7671300617,6,12,14,3.69
2700050006,8,12,17,1.62
78616200151,2,12,13,2.1
5100002794,8,12,15,3.02
7206000122,11,12,12,5.36
4240018897,6,12,12,5.1
20070000000,7,12,12,1.95
3760015304,8,12,15,6.53
7003830255,5,12,14,2.02
7312401810,3,12,12,3.42
1590000209,8,12,18,2.25
4300020442,8,12,24,1.66
4300020472,9,12,16,2.5
7003860398,6,12,14,1.78
7189900375,7,12,13,6.36
4900002979,6,12,13,2.39
20041700000,1,12,40,40.0
9175200100,4,12,19,1.79
20041400000,3,12,16,40.0
7184030002,4,12,12,1.87
4900005537,5,12,14,1.76
7181700037,2,12,13,2.49
4000000032,8,12,12,1.47
7003858826,2,12,14,1.99
4140900240,5,12,13,1.31
85489100833,8,12,13,3.83
930000016,6,12,12,3.16
81204900730,9,12,14,2.42
4525511880,7,12,12,5.47
1530043028,4,12,20,2.51
7003867439,2,12,12,2.5
4000042208,7,12,13,1.48
7003830930,4,12,12,4.03
2200000840,3,12,12,1.66
7003865717,3,12,21,2.04
2200000067,4,12,16,0.99
1590000099,3,12,17,6.4
20103700000,7,12,14,18.96
7003860450,8,12,12,4.82
5100002549,5,12,15,2.99
1800000188,5,12,15,2.91
7080082247,7,12,12,4.37
4240093978,7,12,12,4.93
2970013141,7,12,17,3.64
7003836437,7,12,14,4.9
7080082269,7,12,12,3.96
7064000663,12,12,13,3.97
7003836523,6,12,31,1.22
4400002734,7,12,13,5.31
1800000185,7,12,15,3.68
5200005287,1,12,12,3.36
82692000044,6,12,12,6.7
7003836531,8,12,18,2.9
7104131852,2,12,15,2.99
5300005349,8,12,15,2.16
7106801126,8,12,13,5.89
7206000521,5,12,12,2.65
4359210102,4,12,12,3.69
20062300000,4,12,12,5.47
7003858243,6,12,13,2.19
5300000641,10,12,13,4.71
7110000551,10,12,12,5.54
74938490396,5,12,15,1.67
4470000053,6,12,14,4.4
4400003113,6,12,12,4.3
2840070579,3,12,13,2.99
4400003221,7,12,14,3.8
7111719303,5,12,12,7.07
74938409108,7,12,19,1.73
5210009150,6,12,13,2.07
7003863365,3,12,24,2.19
1200000311,7,12,14,2.34
9147586000,6,12,16,1.45
79367481079,4,12,14,1.16
4300095563,7,12,43,0.52
7142909523,7,12,15,3.14
84259513127,4,12,12,2.79
20059300000,4,12,14,9.41
73891202271,1,12,12,4.0
2100002679,9,12,12,4.78
7206000227,4,12,13,1.97
19056952227,2,12,20,2.03
8600382104,1,12,12,24.99
7003864473,9,12,18,1.52
5150025516,9,12,18,3.34
7740012853,3,12,20,1.04
2100004720,8,12,12,2.21
2840006408,9,12,14,4.5
2259233415,7,11,14,2.12
2100005534,7,11,13,2.79
152,3,11,11,4.4
7192174374,4,11,14,11.05
7003860250,5,11,13,2.09
2100005516,9,11,12,3.04
20012200000,6,11,11,14.92
2100005495,10,11,14,3.1
2100005513,7,11,18,3.01
7003833241,5,11,20,0.89
7189962418,8,11,11,4.98
7003835141,5,11,12,1.43
7003864471,6,11,11,1.62
4900001801,5,11,11,2.49
4850001833,5,11,11,8.95
7206000510,4,11,11,2.94
2100003131,7,11,9,3.18
20056300000,2,11,14,5.99
4420086008,9,11,19,5.0
4850020564,4,11,14,4.93
7206000486,2,11,17,0.92
7003865666,3,11,12,3.05
1590014063,3,11,13,7.29
2100000728,2,11,13,4.65
20001400000,6,11,13,33.36
4175715867,7,11,11,4.65
3800022261,5,11,12,2.89
3800013841,7,11,14,2.69
7003861038,5,11,12,1.99
1590000048,6,11,15,2.24
7192197185,1,11,17,5.55
79367482007,5,11,12,3.47
1600020068,5,11,17,1.29
4900000548,3,11,11,6.69
7003860056,6,11,11,4.04
81003051105,5,11,14,2.59
4240018906,4,11,13,4.66
1340991810,5,11,12,2.88
76244641020,1,11,12,21.35
5100013279,9,11,12,2.96
20032500000,9,11,13,3.48
4080,5,11,17,4.92
7519200310,8,11,13,5.98
4400006011,8,11,11,4.81
7143000034,6,11,11,4.12
4400006013,7,11,13,4.22
1200080997,2,11,20,6.24
2781500436,8,11,12,3.16
5100002431,8,11,14,1.45
6414404315,7,11,16,1.88
4127102770,3,11,12,8.61
2781500130,8,11,14,6.91
2781500119,6,11,12,2.4
3022306078,9,11,12,3.15
73649099758,10,11,16,4.35
2770067905,5,11,11,6.39
7080021635,5,11,17,7.39
1200000224,3,11,12,2.44
7080082252,7,11,13,3.91
1200000159,6,11,12,2.49
7800416241,6,11,13,4.49
7111719306,8,11,11,6.19
82886800001,1,11,25,2.49
7109200020,5,11,13,3.61
5300006336,7,11,12,2.47
4100002278,8,11,16,1.86
5300006886,7,11,16,2.19
82692000065,4,11,13,3.35
20031400000,8,11,12,3.08
7096900009,8,11,11,3.88
4100002268,8,11,14,2.03
74938493942,5,11,15,1.74
7084789814,1,11,11,2.5
5190001610,5,11,11,7.99
OPEN DEPT 112,2,11,12,0.0
2770067901,11,11,14,6.37
65272910113,4,11,14,3.16
4112907763,7,11,17,4.04
2430004302,6,11,11,4.95
4635,9,11,11,2.27
4135,8,11,11,1.81
7003830555,8,11,11,2.46
7007060140,7,11,22,0.87
7003830744,5,11,13,2.17
4952100008,5,11,13,5.76
7864240002,3,11,12,4.89
7003867362,1,11,24,2.17
81642601044,7,11,13,3.39
7003867308,6,11,11,3.82
7003867145,8,11,15,2.59
7003867115,4,11,19,2.98
81162002196,3,11,13,3.85
7003831945,8,11,11,6.31
4900004784,2,11,11,2.03
4150000031,9,11,11,3.16
7003830274,8,11,11,1.32
7003830273,7,11,14,1.36
7007781129,6,11,11,3.66
5000028142,5,11,11,4.09
7143001730,6,11,12,4.01
2700041913,7,11,21,1.34
1300000264,8,11,11,5.2
1300000640,8,11,12,3.89
3077210926,5,11,12,1.51
7045900910,6,11,11,3.74
2700000900,8,11,11,3.32
66106157000,6,11,15,3.44
7032080127,4,11,13,2.08
5000084808,1,11,11,4.34
7800005246,8,11,11,1.95
5000076508,3,11,17,2.41
6827493471,6,11,11,5.24
68492405009,8,11,11,2.19
4042,6,11,11,2.67
1740011810,6,11,11,5.32
20068100000,3,11,11,5.49
20100300000,7,11,19,23.36
4600082131,6,11,12,3.72
7003861277,6,11,13,1.67
20058400000,5,11,11,3.99
4470000983,10,11,13,3.87
4470007505,7,11,13,5.27
4600081181,7,11,13,2.84
88831391490,7,11,13,5.91
1800000415,7,11,12,3.58
7003858701,5,11,13,2.67
20081100000,1,11,11,40.0
7003861761,6,11,15,2.63
4600081151,6,11,11,4.24
4470003070,7,11,12,4.49
7003858982,6,11,12,3.65
4300028521,4,11,19,2.91
7003862290,10,11,13,3.17
20067000000,2,11,11,2.99
19830602521,7,11,12,0.99
3470001211,5,11,22,1.9
7003861112,8,11,11,4.9
7003859654,9,11,15,1.71
1800000918,5,11,13,3.36
3710003332,7,11,15,1.17
4530000542,6,11,11,2.87
5150004815,7,10,12,4.08
4119210043,9,10,16,4.3
7003866444,2,10,10,2.65
7003861055,6,10,11,3.9
4470001163,7,10,10,5.22
4040,6,10,10,2.59
7003866263,2,10,10,2.99
2113190552,2,10,12,4.33
20100800000,4,10,14,23.2
7003862630,8,10,33,0.71
1241,1,10,10,6.95
7192155976,6,10,15,6.19
20070100000,7,10,10,6.09
7800000872,3,10,10,1.09
3800022271,6,10,11,3.06
81003051382,9,10,10,2.59
7740012863,4,10,14,1.04
7003861345,7,10,13,1.39
7003834703,8,10,12,4.95
7172053944,7,10,12,1.32
7003836089,7,10,13,2.42
4178900212,7,10,30,0.4
20032100000,8,10,13,7.31
2700041909,5,10,12,1.42
7321400162,3,10,11,2.93
2700039005,8,10,15,1.14
3800026500,3,10,10,3.4
7740099641,9,10,14,2.92
89880645150,6,10,11,1.04
20045000000,4,10,15,21.2
20077700000,1,10,10,40.0
2200000898,3,10,10,1.66
2200000891,7,10,10,1.69
61126900164,4,10,11,3.49
20077100000,7,10,10,26.1
5020055410,8,10,10,2.68
5100021445,4,10,12,3.31
20103100000,7,10,19,17.94
2700038040,6,10,17,1.92
20103400000,7,10,16,25.83
7003860400,4,10,12,1.77
4069774049,6,10,11,5.15
4175702535,2,10,10,4.81
2620014060,4,10,11,2.89
4600045396,5,10,10,5.89
75166616505,6,10,13,2.82
3100000722,3,10,17,2.06
7003860240,8,10,15,2.34
2781530100,6,10,19,4.12
2970000147,4,10,10,1.99
2100008180,10,10,10,7.78
7003835345,6,10,12,3.52
7024712309,7,10,14,4.63
7639700128,2,10,10,2.89
7003833645,8,10,10,0.74
2700038815,5,10,21,1.6
7790011563,4,10,17,4.43
3760021629,5,10,18,2.83
7003859692,5,10,10,5.99
7257900202,6,10,10,2.72
20102200000,6,10,24,7.13
89880645145,9,10,11,1.19
7007781127,6,10,10,3.65
4178900301,4,10,13,1.35
7143000956,5,10,11,3.06
7003832201,7,10,10,3.65
1600015163,5,10,13,4.51
7003862737,9,10,14,0.84
2700050010,6,10,24,1.42
4178900251,2,10,27,0.44
7007010009,8,10,12,3.54
7143001008,1,10,10,3.24
2430004334,2,10,12,4.99
4146039887,8,10,16,1.6
4900004584,7,10,11,4.94
4146039888,8,10,18,1.61
7265500101,3,10,10,3.72
2900000856,7,10,12,1.91
7294561281,4,10,10,3.6
4100002273,5,10,17,1.82
7100700167,1,10,10,1.85
88331509028,5,10,13,1.34
1380010321,5,10,11,4.63
7047029062,5,10,10,3.99
7206000524,1,10,11,1.29
7003861893,4,10,11,5.02
4600086101,6,10,17,2.62
4178900621,7,10,12,2.76
1380055131,5,10,10,19.15
74938409105,9,10,11,1.65
5100002141,3,10,18,2.3
7800003530,4,10,10,2.37
4400003338,7,10,10,6.41
4143302410,2,10,10,6.46
7003862832,6,10,10,4.94
7675051325,1,10,10,0.0
7206000675,2,10,17,1.19
3760063660,7,10,10,2.59
7003865483,8,10,10,0.78
4000000401,4,10,11,2.67
71826211500,3,10,10,6.07
4470000857,8,10,10,3.93
4470010321,5,10,15,2.61
5020000330,7,10,10,2.72
20031600000,8,10,10,6.37
7003830349,7,10,11,1.64
5000000926,4,10,12,5.68
7003830278,5,10,13,1.43
2100001087,3,10,12,1.91
4280000583,6,10,13,2.56
7555141130,5,10,13,4.02
1128400344,7,10,14,0.81
2113150662,1,10,10,4.34
20064900000,4,10,12,5.59
7206000485,7,10,15,0.85
7206000488,6,10,18,0.85
5410093602,2,10,21,1.64
4900003103,6,10,10,7.27
5100001161,3,10,11,2.12
1290000714,4,10,12,1.49
7003859874,3,10,10,2.57
4000049754,3,10,10,1.47
4800001164,1,10,23,3.67
74938493940,7,10,15,1.66
20098700000,7,10,19,28.0
82608851110,6,10,10,3.36
81809400574,2,10,12,2.44
3400000229,5,10,12,2.75
7003830720,10,10,13,0.96
7003858981,8,10,12,3.8
4900004086,5,10,11,2.49
7800009240,6,10,10,1.02
20099000000,6,10,19,31.3
7003834702,6,9,10,4.94
2700041911,9,9,11,1.5
7003865670,5,9,10,3.41
7778200276,3,9,13,4.8
3710003613,7,9,11,1.0
2113601037,2,9,10,1.89
85775100122,2,9,9,0.58
2700050015,6,9,11,3.41
3338366600,7,9,10,0.92
1300000212,5,9,10,2.64
7003859387,1,9,14,0.73
71514111356,3,9,9,5.36
88491212971,8,9,11,3.03
1290000330,2,9,16,4.09
7003865672,6,9,10,3.28
7003862773,3,9,10,2.39
1590006105,3,9,9,5.87
7003830949,3,9,9,2.14
7003860001,6,9,10,2.83
7189918992,4,9,9,4.15
7294561221,6,9,14,3.72
3760011075,8,9,14,2.41
3940001880,3,9,11,1.69
7003832605,7,9,12,2.69
7003832553,8,9,11,1.8
2460001003,7,9,9,2.24
4900004255,6,9,9,7.32
3100078888,4,9,10,4.7
3223917567,3,9,15,1.59
7206000800,4,9,9,3.15
1490044207,5,9,11,2.89
7003832100,5,9,9,2.47
4146039837,4,9,16,1.53
7740099640,7,9,10,3.23
7003831956,4,9,9,7.47
71785410504,3,9,12,1.9
3140006611,7,9,16,4.87
4900007239,2,9,11,3.3
4900007418,4,9,11,3.04
7003831550,5,9,15,1.8
7003867107,3,9,14,2.76
3120020311,1,9,9,7.79
4156500024,6,9,9,4.73
4156500027,4,9,9,4.51
7003860401,6,9,9,1.33
7003833542,4,9,9,2.32
78616220043,4,9,9,2.49
70405170103,5,9,9,6.01
7343500026,4,9,9,2.19
4850020584,4,9,9,3.74
7003865784,3,9,11,4.0
7003834125,3,9,10,1.35
7024712774,7,9,9,6.64
4470003252,7,9,9,4.63
7003833647,6,9,10,0.95
85546500222,5,9,10,2.61
3100000731,2,9,9,2.08
7024218453,2,9,9,3.0
4900002762,4,9,9,0.89
8994940788,5,9,9,1.99
7225001063,7,9,9,3.11
79805199936,7,9,17,1.01
2310001527,1,9,9,2.76
3620021929,7,9,10,4.54
7003858769,7,9,9,2.02
1330060590,8,9,13,1.82
3100010126,6,9,12,1.3
7312401800,4,9,9,3.49
5000001011,6,9,11,2.31
2500010000,6,9,10,5.31
7172001581,4,9,10,1.61
2754100914,5,9,10,3.46
3384400001,6,9,9,4.61
1200003068,4,9,11,7.15
7447111393,1,9,9,8.74
4100002251,3,9,16,1.71
7800012240,5,9,9,2.28
72277620002,1,9,9,7.79
5190001608,7,9,9,7.37
7003858412,7,9,9,4.24
7003859696,7,9,10,2.6
7003836087,3,9,10,2.23
20059400000,3,9,9,40.0
3760034986,5,9,10,2.98
7003864410,4,9,9,2.81
4400000463,5,9,11,5.13
5963500850,4,9,9,4.96
7142901227,3,9,10,2.14
20021600000,5,9,11,14.82
3400000005,3,9,10,1.4
4300003699,3,9,10,5.82
7218056624,5,9,10,4.21
5150024177,6,9,9,5.72
20067200000,4,9,11,2.99
60069900328,4,9,14,2.11
1800000318,8,9,10,3.6
7003864616,5,9,19,1.92
60069966144,7,9,14,1.85
5150000055,4,9,9,4.16
4300005368,3,9,25,0.53
2100005493,4,9,13,4.81
7003862626,7,9,16,0.67
89880646049,4,9,16,1.1
2823900320,1,9,10,4.15
7206000409,7,9,9,2.13
7003864110,5,9,9,4.48
61126900206,3,9,9,3.49
2033711507,2,9,10,3.22
77098180532,3,9,12,0.91
5210015530,6,9,10,4.08
7003838054,7,9,9,1.54
5210038245,5,9,12,2.99
4100005014,6,9,9,3.92
20434400000,7,9,9,3.82
7003860744,4,9,9,3.39
7218063471,5,9,13,4.99
7003836884,6,9,10,3.35
20062200000,6,9,9,9.86
2874900264,7,9,10,14.93
1740010505,1,9,13,0.95
2033711707,2,9,12,3.77
7218062645,5,9,11,4.68
4600083331,7,9,9,2.61
2100001856,7,9,7,3.37
2073516148,5,9,11,3.49
3560009054,5,9,11,4.95
7100731810,5,9,10,5.38
4400003048,4,9,13,3.58
7225001201,8,9,10,2.94
20001200000,7,9,10,20.92
2100000194,8,9,12,2.82
3400000221,7,9,9,2.78
20064500000,4,9,9,6.32
7003836515,5,9,12,2.26
7003858406,8,9,9,2.06
1128400349,8,9,13,1.01
3800016966,3,9,10,3.46
7003863772,5,9,11,2.62
4735,8,9,20,4.88
7003836022,5,9,12,2.33
2410070566,6,9,10,3.67
84259510936,2,9,9,2.79
4069763004,6,9,9,4.28
72277621004,3,9,9,9.62
7003835028,4,9,10,2.56
84259513125,4,9,11,2.79
7210864003,1,9,9,4.98
7778200488,4,9,10,6.09
1258757035,5,9,9,2.27
20109500000,4,9,12,5.49
1258755050,7,9,10,2.32
7003860291,4,9,9,3.48
1200050405,4,9,9,5.1
7373107109,6,9,9,5.26
2781530052,7,9,9,3.99
4128989650,8,9,11,3.49
7373106300,6,9,9,2.59
4300095561,5,9,23,0.52
3800084526,2,9,9,1.9
7555133343,8,9,9,3.06
7373106002,5,9,9,2.59
2410059441,2,9,10,4.39
4780051401,6,9,10,2.33
4225,9,9,14,1.58
7003835127,6,9,15,1.53
7143000089,6,9,10,3.85
5100002457,5,9,15,2.23
9733900003,1,9,9,3.79
2100005918,3,9,13,8.32
2718255884,6,8,9,9.25
20031300000,4,8,10,2.08
84653800010,4,8,9,1.79
2740026495,5,8,12,5.89
85190900801,6,8,8,11.99
7003830773,5,8,13,2.04
2840051798,5,8,8,4.89
20061000000,5,8,8,9.58
4900055361,2,8,13,3.24
7003859721,4,8,8,5.03
7453490164,7,8,8,4.79
7096900410,6,8,8,5.29
82692000061,6,8,10,2.83
2781500156,4,8,8,3.67
4330161187,3,8,8,6.24
7800005340,5,8,8,2.28
7003861275,3,8,9,2.1
2840076852,6,8,8,5.19
4127100955,4,8,9,5.63
7003867100,7,8,8,3.15
2840051667,6,8,8,4.26
7143000806,5,8,8,2.73
7003858824,4,8,9,2.0
7800003891,4,8,8,1.58
7740012723,5,8,15,1.09
7050512205,6,8,8,12.34
7110000407,1,8,13,2.15
5100001767,5,8,12,2.38
7003859631,7,8,8,4.29
88810911310,2,8,12,3.94
4470003039,7,8,9,4.74
7800020025,3,8,10,1.59
2770067903,7,8,10,5.86
4900055773,3,8,8,1.13
1960092070,4,8,8,6.19
7003867476,5,8,10,2.99
2430004313,4,8,8,5.24
2700050007,3,8,11,1.67
4952116357,6,8,11,9.36
1070080727,4,8,9,2.8
7740022640,5,8,8,6.98
4069763005,7,8,8,3.99
5100001293,4,8,9,1.25
85190900821,5,8,8,11.99
2780006570,7,8,8,3.74
3450015119,3,8,9,5.54
7007020028,5,8,13,3.98
3120003472,1,8,8,5.29
7097047537,2,8,8,1.19
2840037185,5,8,8,4.99
61126900214,2,8,8,3.49
82608851132,5,8,8,4.12
7539100293,4,8,8,7.79
3710003578,5,8,15,1.48
65272971081,7,8,11,2.04
1200002449,4,8,8,12.74
69511912030,3,8,11,8.32
69511912014,5,8,9,4.66
7590000618,2,8,9,3.46
20018400000,6,8,8,8.49
7066206003,5,8,9,3.01
7432912338,4,8,10,1.7
3469512385,4,8,11,4.32
5000051277,5,8,9,4.29
1200017174,4,8,8,2.48
7041510163,2,8,10,1.0
2840000861,1,8,8,0.5
3100067075,5,8,11,5.57
7003859297,5,8,9,2.63
4300095562,7,8,32,0.52
2680000207,5,8,10,1.88
6827443227,6,8,9,5.41
7003860911,6,8,11,1.56
7024712777,5,8,9,6.77
7003859676,4,8,11,4.29
60448502281,3,8,8,4.99
5100021242,6,8,14,3.41
7024719318,7,8,13,12.93
5100025301,2,8,10,2.21
7003859276,5,8,13,2.54
4300095531,3,8,46,0.5
20068700000,2,8,8,40.0
71514172928,7,8,10,3.3
20020700000,5,8,11,19.69
4470000989,5,8,8,3.69
7003830550,4,8,13,2.4
85157300235,4,8,9,2.54
7066208729,5,8,9,1.66
2970000138,4,8,14,2.1
7125807365,4,8,9,3.78
7003830277,5,8,9,1.49
71514121244,2,8,8,4.64
8066095605,1,8,8,10.99
4470002086,3,8,13,3.48
71514151464,4,8,10,3.84
2840031403,5,8,8,7.29
7045900930,6,8,9,4.64
78113871310,4,8,10,3.63
2840021573,7,8,8,4.05
3077209403,4,8,8,3.76
7389000114,2,8,12,7.54
2500013684,5,8,8,4.73
7003859038,6,8,8,2.66
88552320847,6,8,8,7.12
1340912844,3,8,9,3.52
7003830140,3,8,12,2.44
7010007062,4,8,10,2.59
4012,6,8,8,1.39
7080082268,4,8,8,4.26
73891202234,3,8,9,4.07
2700038144,5,8,12,3.42
4369520620,5,8,8,6.2
7003830284,4,8,15,1.52
7763306333,6,8,10,4.43
79192811035,7,8,8,3.24
7003836518,5,8,12,3.01
4156514016,6,8,9,3.58
20101200000,6,8,16,26.19
4670409844,6,8,9,4.98
81004159000,6,8,8,5.22
7003835592,4,8,12,3.72
7003835531,7,8,10,3.62
7003833555,6,8,8,5.64
7003833742,3,8,8,4.1
7003835485,3,8,8,4.2
1530043078,3,8,9,2.68
7003865849,1,8,14,2.36
4160063650,6,8,9,5.85
20011100000,6,8,9,12.48
4300020433,8,8,11,1.62
1600027583,2,8,9,3.78
2360421360,6,8,8,1.68
7003833225,6,8,9,2.52
7003833210,4,8,10,2.02
7003858411,5,8,9,4.43
89182400301,5,8,8,2.59
7003858405,7,8,8,2.11
3400000155,4,8,14,1.58
2016922233,4,8,9,3.99
1490002970,5,8,15,1.69
7265324159,4,8,9,7.19
7003864158,4,8,8,7.81
2360423101,1,8,16,2.48
20010400000,5,8,8,9.17
7003836088,3,8,8,2.48
3940001614,6,8,11,2.64
7265300103,3,8,13,1.79
7003833186,5,8,8,2.91
4600081566,6,8,8,4.15
7003834311,5,8,10,4.5
1590000023,7,8,9,5.49
2100005536,6,8,9,2.84
7003865489,3,8,11,0.92
1600020774,7,8,10,2.07
85998706045,4,8,12,5.09
1600020768,6,8,14,2.0
89880647036,7,8,18,0.96
4200015132,6,8,8,4.22
4178900232,6,8,8,4.86
7790050213,5,8,8,7.1
2113611044,4,8,9,1.89
7003865478,3,8,10,2.2
20045700000,3,8,8,6.74
89880646119,6,8,11,1.12
2100061689,4,8,9,6.98
7003865341,3,8,8,1.7
4800135366,6,8,8,5.43
7003865667,7,8,8,3.25
85998706104,8,8,8,5.45
7003865704,4,8,12,1.85
89880646069,6,8,19,0.81
20012100000,4,8,9,6.96
7003835102,4,8,11,2.64
7003835038,6,8,16,1.18
7003858748,7,8,8,1.48
7671300009,2,8,8,6.99
71941072001,3,8,11,3.67
7003834407,4,8,11,1.64
1600021555,5,8,8,3.21
4175715870,4,8,8,7.46
1590027004,7,8,8,12.15
1600010610,6,8,10,4.59
89880646070,7,8,11,0.9
4178900143,6,8,14,0.78
4223830281,2,8,8,2.66
7003862187,7,8,10,3.37
7003833307,6,8,8,2.61
20699000000,2,8,9,3.99
20015100000,5,8,10,40.0
20000700000,6,8,10,41.49
7003836527,7,8,16,1.03
4146039883,4,8,14,1.53
7003861059,6,8,10,1.83
4300002825,6,8,13,3.84
2100000014,4,8,8,4.51
7740012123,3,8,13,0.94
1450002099,4,8,12,2.14
7003832223,5,8,9,2.46
81137403970,2,8,10,2.69
81002028666,5,8,15,1.5
7003858242,6,8,10,2.34
8526431100,6,8,8,1.34
2033711107,5,8,10,3.24
7225001137,5,8,8,3.89
7003832200,5,8,9,3.62
2000027333,3,8,14,2.7
88831391499,5,8,10,6.22
7003837282,5,8,8,3.74
3760069820,3,8,8,6.34
7003866746,8,8,8,4.15
3977112708,3,8,11,1.79
4660003427,5,8,18,1.44
1450002183,3,8,10,3.08
20042000000,5,8,9,6.72
7294561284,4,8,9,2.74
3760069822,4,7,7,5.98
20424500000,7,7,12,8.99
7539196781,5,7,7,5.8
3760081079,6,7,8,4.59
7003861141,4,7,10,2.29
5250005005,4,7,7,6.68
7225003062,3,7,7,0.96
5200012935,3,7,11,4.74
7373107200,4,7,7,5.99
7003835021,4,7,7,2.72
7003835009,5,7,7,2.06
7003835010,7,7,10,1.69
7003836970,5,7,7,3.37
